gPlusUserId,currentPlace
110533811519891459959,"San Jose, CA"
110536373781833531795,"Los Altos, CA"
110539131268119357138,"Mountain View, CA"
110544315828488011709,"San Jose, California"
110554344789668969711,San Jose
110554365245579273970,Mountain View
110556129589654701945,"Campbell River, BC"
110557228482012146162,"San Jose, Ca"
110558297169041190747,"San Jose, California"
110563789211679581171,"Palo Alto, CA"
110564614899904594591,San Jose
110569550035634665923,"Palo Alto, CA"
110576465607601930380,"San Jose, CA"
110578261361989541546,San Jose
110581619796343431560,Mountain View
110585613526989894423,"Fort Campbell, TN 42223"
110585665945167032189,Campbell
110593127671073220440,"San Jose, CA"
110595341261965409504,"Mountain View, CA"
110601217888613689246,"Sunnyvale, CA"
110605111112933470672,"Cupertino, CA"
110615592172202463736,Saratoga Ca
110619565577193392318,"Campbell, California"
110625963006010331256,"Mountain View, CA"
110626506502416004327,"Sunnyvale, CA"
110627727430512763216,"Saratoga, CA"
110638202592829896284,"Sunnyvale CA, USA"
110653495088910372539,Santa Clara
110657195048440589014,"San Jose Airport, San Jose, CA"
110657785603073564372,"Morgan Hill, CA"
110668442455696904112,"San Jose, CA"
110671849357796157509,"Los Altos, CA"
110673028825404164306,San Jose
110679453757748778738,"Mountain View, CA - USA"
110682852930994060798,"Los Altos, CA"
110684021673497900311,"San Jose, California"
110685092277755961888,Santa Clara
110687813494456090522,"754 The Alameda, San Jose, CA, United States"
110699812028782036901,"Morgan Hill, California"
110700443114165354014,Sunnyvale
110705972378727484990,"Saratoga, CA, United States"
110718390806939762481,"Mountain View, CA"
110722986071517485577,"Mountain View, CA"
110736465975817776905,"San Jose, CA"
110745368448023427155,San Jose CA
110754188315506231874,"Mountain View, CA"
110766063987077878626,"Palo Alto, CA, USA"
110769675482035300593,San Jose
110775475761717447281,"San Jose, CA"
110775487077699438972,Palo Alto
110776971190340897406,Sunnyvale
110789120794061006140,"San Jose, CA"
110796000362949553654,"Silicon Valley, Santa Clara, CA, United States"
110800361605731680493,"Santa Clara, CA"
110800845387457342597,"San Jose, California"
110809697975623527295,"Milpitas, CA 95035"
110812968987467750907,"Saratoga Springs, UT"
110818181959724496787,San Jose
110822095611073202979,"Los Gatos, CA"
110825448406881400679,San Jose CA
110836485308801700439,"San Jose California or Dresden Germany or Grenoble France, or Richmond Va.   "
110849704966597917580,"Mountain View, California, USA"
110850535760860865984,"Santa Clara, CA"
110855887980851949676,"Los Altos, CA"
110860299900460184325,"San Jose, Ca"
110870012847622197277,"Mountain View, CA"
110871251733650588209,"Mountain View, CA"
110872157684968021128,"Sunnyvale, CA"
110889120904007087821,San Jose
110891307255905847602,"San Jose, CA"
110906465014105312400,"Cupertino, CA"
110910469102066049842,"Santa Clara, CA"
110912937542309589480,Santa Clara
110915393686724878569,"Fort Campbell, KY"
110915662033887336873,"Cupertino, CA 95014"
110932611967632730885,"Mountain View, CA"
110932915586971943853,"Sunnyvale, CA"
110937321141065565450,"Mountain View, CA"
110940299471237551739,Santa Clara
110940886972052706929,San Jose
110945075272072529637,"Palo Alto,CA,USA"
110961996260776554488,"Mountain View, CA"
110964792154045997837,"Mountain View, CA"
110965718709614705923,"Cupertino, CA"
110966400880631187737,Saratoga Springs
110969956096896977212,"Palo Alto, CA"
110970813075692655521,"San Jose, CA"
110971814269337622341,"San Jose, CA, USA"
110975237139262352491,"Mountain View, CA"
110976372613322501101,Palo Alto
110978219224578707759,Santa Clara
110992036148386647119,"Sunnyvale, CA"
110992090681377419098,Sunnyvale
110992344444057455498,"Milpitas, CA, United States"
110992720506076888295,"Sunnyvale, CA"
111021168335312757194,"San Jose, CA"
111033218438947652839,"Sunnyvale, Ca"
111036275428879931853,"San Jose, CA"
111046160455568135503,San Jose Costa Rica
111057920773662763186,"San Jose, CA"
111064123150649948004,"415 Acalanes Drive, Sunnyvale, CA"
111070507606950462221,"Mountain View, CA"
111076058455450188509,"San Jose, CA"
111078104699844376504,Sunnyvale
111078899668145112369,San Jose 95125
111084981612107801565,"San Jose, CA"
111086436274184492529,"Mountain View, CA"
111092952733443073264,San Jose
111093842923859917397,"San Jose, Costa Rica"
111106703431185058272,"Gilroy, CA"
111108471020298416504,"Sunnyvale, CA"
111109840481729718908,Mountain View CA
111112783534634008845,Santa Clara
111116543542033671074,"San Jose, CA"
111117807586845996613,San Jose CA
111118003898929807809,Cupertino
111118149712944653321,"Mountain View, CA"
111120767879868076090,"Cupertino, CA"
111121144378494332669,"Sunnyvale, CA"
111124720845806672491,"Santa Clara, CA"
111131370528402492038,"San Jose, CA"
111136874172201415723,"Mountain View, CA, U.S.A"
111137031060700500043,"Los Gatos, CA"
111137991013255623416,"Los Altos, CA"
111139569550921176633,Mountain View
111146886010578771705,"Morgan Hill, CA"
111151151104838024712,"Palo Alto, CA"
111153777095369756402,"Mountain View, Ca"
111163784658897396181,San Jose
111169963967137030210,"Los Altos, California"
111174263591353670221,"San Jose, CA 95123"
111191015545913986835,"Mountain View, CA"
111206260974667033392,"San Jose, CA"
111206940068436574916,Santa Clara
111211254822857064646,"Mountain View, CA"
111212531724720551855,"Mountain View, CA"
111219757566387393975,"San Jose, CA, USA"
111229727187637642584,"San Jose, CA"
111233919298889534743,"Palo Alto, CA"
111235060142839766051,"Campbellsville, KY"
111246130295788770598,"Mountain View, California"
111260596645213172860,San Francisco/San Jose Bay Area
111268268653695673206,"San Jose, CA"
111270252238725060318,San Jose
111270540192666136025,Santa Clara
111272619305540453295,"San Jose, CA"
111273762085200139696,Mountain View
111274551958011926988,"Mountain View, CA"
111278054950819332981,"San Jose, CA"
111278317689346665398,"Los Gatos, CA"
111278681683477949525,"San Jose, CA"
111290672267478599362,"Mountain View, CA"
111305451054179524754,Santa Clara
111305978345182653972,Mountain View
111309466164171821271,San Jose
111317206911996552406,"San Jose, Kostaryka"
111318951934088523165,"San Jose, California"
111334243763302560178,"San Jose, CA"
111354864077183254230,"Milpitas, CA"
111356019710376457425,"San Jose, California"
111357101743259983077,San Jose
111358167472209209735,"San Jose, CA"
111358812402522470480,"Santa Clara, Ate, Lima"
111359182851034798426,"San Jose, CA"
111365673641170193403,"Mountain View, CA"
111367342846103794209,"San Jose, CA"
111378467158096154615,"Mountain View, California"
111384888506835367134,"San Jose, CA"
111387070515390548496,"San Jose,Ca"
111396539981031321833,"San Jose, CA"
111398428044809254282,"Sunnyvale, CA"
111401897967097745156,"Willow Glen, San Jose, CA"
111405926353665122411,"Los Gatos, CA 95030, United States"
111411461428309609424,"San Jose, CA"
111411973269791430191,"Paso Ancho, San Jose"
111417433570146576892,"Morgan Hill, CA."
111423884822834796318,"Saratoga Springs, NY 12866"
111438023480975634700,"Palo Alto, CA"
111441712028610588096,"Morgan Hill, CA"
111451462223941675096,"San Jose, CA"
111461453697830576377,"San Jose, CA"
111469464193749538075,San Jose
111476929022304645805,"San Jose, CA"
111486393386147099816,"Santa Clara, CA"
111486817044656965578,Mountain View CA
111486949325334997435,"San Jose, CA 95126"
111490406635446289733,"Los Altos, CA"
111492273311173844106,"Palo Alto, CA"
111499908439497508351,"Mountain View, CA"
111503684411229181824,"San Jose, CA"
111507316081021835487,"San Jose, Costa Rica, Moravia"
111510028273629615547,San Jose Costa Rica
111511494119269493750,"San Jose, CA, U.S."
111513579854571699632,San Jose
111523091787089685633,San Jose
111527808098264020048,"Morgan Hill, Ca"
111532194520274323130,"Palo Alto, CA"
111541009763106931029,"Palo Alto, CA"
111549760904492169425,"Saratoga Springs, UT 84045"
111550098844809265424,"San Jose, CA"
111550635498563010651,San Jose
111555979736888115248,"Sunnyvale, California, USA"
111556413301704372918,"San Jose,CA"
111559446387111192344,"Sunnyvale, California, USA"
111562060703058953426,"Santa Clara, CA"
111565281709525402911,San Jose Costa Rica
111569753897032276134,"San Jose, California"
111577412772676568791,"Cupertino, CA"
111585633589821526197,"Mountain View, CA"
111597152199094230305,"San Jose, CA"
111597481425457936069,"Palo Alto, CA 94301"
111599145095541708655,"Santa Clara, CA"
111600385609850914398,San Jose
111610611000377170184,San Jose - Costa Rica
111610936701693893165,"San Jose, CA"
111611658884161718151,"Saratoga, CA"
111614436995809228195,"Palo Alto, CA 94306, United States"
111616194027474939644,Sunnyvale CA 94086
111622884151527945361,"San Jose,CA"
111623963877520955721,Mountain View
111625699059897743813,San Jose. Costa Rica.
111628079378435745524,"San Jose, CA"
111639377310161197086,"Mountain View, CA"
111641966314146455848,"San Jose,  California"
111655960118119221390,Mountain View
111659074256335976546,"San Jose, CA"
111661307704228086081,"Sunnyvale, CA"
111674584085793803265,"Sunnyvale, CA"
111677501156323645537,"Sunnyvale, CA"
111677900323056154739,Mountain View
111680537005847242168,Los Altos
111680727301841216536,"Sunnyvale, CA"
111683130531274058894,"San Jose, CA 95132"
111694574241777123014,"Mountain View, CA"
111700017160172272229,Los Altos
111703124687948696691,"3349 Machado Avenue, Santa Clara, CA"
111712335985406655683,"Mountain View, CA"
111714393016705204093,Palo Alto
111725482978592140282,"San Jose, CA - USA"
111729187205767146234,"Palo Alto, CA"
111730300799632457559,"Mountain View, CA"
111734755111264186032,San Jose
111742835299024467479,Milpitas
111745482220481456793,"Santa Clara, California"
111752645030557336208,"San Jose,Ca."
111753917543111860947,"Saratoga Springs,  Utah"
111759882098755035297,"San Jose, CA"
111761166991656058444,"Morgan Hill, CA"
111763024031178809193,"San Jose, CA"
111765942660015335217,"San Jose, Asunción, Central, Paraguay"
111767425198053172550,"Santa Clara,CA"
111774408439524408947,"San Jose, CA"
111776983865709023435,"Morgan Hill, CA 95037"
111788394668761989594,"Campbell, CA"
111791023880941317309,"Saratoga Springs, UT"
111792842977090372854,"Mountain View, CA"
111793923994511723900,"Los Gatos, CA"
111797619679226812629,San Jose
111801592846234253331,"Morgan Hill, California"
111802078021335916203,"San Jose, CA 95134"
111812642451296257351,"Santa Clara, CA"
111812716404683010080,"Mountain View, CA"
111819079627293066651,"Sunnyvale, California"
111828375930913733705,"Milpitas, CA"
111837307083191754071,"San Jose, CA"
111837344182158195256,"Sunnyvale, Ca"
111843753257637454767,"Sunnyvale, CA"
111844104740137381299,Gilroy ca
111844611359169429230,"Los Gatos, CA 95030"
111846015989392389181,"Morgan Hills, CA"
111856720526420500491,"San Jose, CA"
111861145980006092171,"Santa Clara, CA"
111865631038366102843,"San Jose, CA"
111873138485014500666,"Santa Clara, Ca"
111877142723341964641,"San Jose, Ca"
111879378351113283377,San Jose
111880182309939553117,San Jose
111880498169447150110,"East Palo Alto, CA"
111889538634319817045,"San Jose, California"
111889824769583146867,"San Jose, ca"
111894615461361272495,"Morgan Hill, Ca"
111897254779032564755,"Gilroy, CA"
111902435909328987615,"Mountain View, CA"
111903669643791655654,"San Jose, CA"
111904881331437472768,"Saratoga Springs, UT"
111910634479404861457,Morgan Hill
111919615570129484915,"San Jose, CA"
111922607204704874131,San Jose
111926038762710513811,"San Jose, CA"
111934477301664924518,Mountain View
111935679575162500573,"Cupertino, CA."
111937447827665620879,"San Jose, California"
111940865346461880448,"Los Altos, CA"
111942013287257520603,"San Jose, CA, USA"
111946821861931224101,Mountain View
111950879991659360170,San Jose
111951632017052185815,"Saratoga, CA"
111963979771363339443,"San Jose, CA"
111965032186709439771,Sunnyvale
111969999488759535762,"Mountain View, CA"
111973348222376431616,Saratoga Springs NY
111973423818650321856,Sunnyvale
111975525134255603891,Sunnyvale CA
111978732165820533718,"Mountain View, CA, 94043"
111987812862883972028,Saratoga Springs
111994534200169817629,"San Jose, CA"
111995425832112314643,"Sunnyvale, CA"
111998518697832121130,"San Jose, Uruguay"
111999791185959567808,"Cupertino, CA"
112003488454981569114,"Palo Alto, CA"
112012679899611220434,San Jose North
112013070489160890224,"Mountain View, CA"
112014708462538464440,San Jose
112017999814837744812,Mountain View
112019396972136884237,"Santa Clara, CA"
112020171976573371413,"San Jose , California U.S.A.!'"
112020539041521829841,"Cupertino, CA"
112021867861211663643,"San Jose, Costa Rica."
112022422739608666026,"San Jose, CA"
112023372199499872296,"San Jose, CA"
112026377078436347511,"Cupertino, California"
112034031566238075051,"Mountain View, CA"
112038050835115292610,San Jose
112038142620926664240,San Jose
112043244254751965898,San Jose
112043733720691528915,"San Jose, CA"
112044462810141605483,"Gilroy, CA"
112052173778211806007,"525 firloch ,01 Sunnyvale California 94086"
112059002498370536985,"San Jose, CA"
112066745017997343065,"San Jose, CA"
112074273055389395600,"Palo Alto, CA"
112085339212221743431,Mountain View
112110528585133735774,"Mountain View, CA"
112112802006961735022,San Jose
112115933066028408729,San Jose
112117906073099522199,"San Jose, CA"
112128330987989488807,"Mountain View, CA"
112134572582213810714,"Mountain View, CA"
112146417720628842330,San Jose
112150993193976038826,"Palo Alto, CA, United States"
112173864717247099698,San Jose Ca
112180191047216650358,"Mountain View, CA"
112180430805010631366,"Palo Alto, CA"
112182411363878127768,"Mountain View, CA 94041"
112209992990466060492,San Jose
112215419956676945525,"Sunnyvale, CA"
112220616991367330922,San Jose
112222416800099361679,"Mountain View, California"
112230447107098168043,"Los Gatos, CA"
112230630960248877686,San Jose
112233211868107939470,"Fort Campbell, TN 42223"
112236668293940274589,Mountain View
112244566236487924025,"Sunnyvale, US"
112246071540333729682,"San Jose, CA"
112256481290960184591,Campbell River B.C.
112262595788196126021,Sunnyvale
112267854196798178226,"Morgan Hill, CA"
112269435582443353757,"San Jose, CA"
112271998694849379780,Saratoga Springs utah
112272113497575648786,"Sunnyvale, CA"
112273820925157308841,"San Jose, California"
112273922738192608979,"Sunnyvale, CA"
112282726155694300427,Sunnyvale
112283297457810584047,"Sunnyvale, CA, USA"
112283703830942943374,Cupertino
112288908908896049534,San Jose
112290724282112516749,San Jose
112295429880258077733,San Jose
112296726263321600972,Morgan Hill
112301262730170166554,"Los Altos, CA"
112304400283479745891,"San Jose, CA 95131"
112304536175819539515,"Mountain View, CA"
112308997941906622403,"San Jose, CA 95123"
112310360470077041634,"San Pedro, San Jose, CR"
112320797602836214768,"Mountain View, CA"
112335521849066557014,"San Jose, CA"
112338625968629030805,Mountain View
112339769006469685593,"Mountain View, CA"
112340476644924618450,"San Jose, CA"
112343788181289502258,San Jose
112346146750484283381,"San Jose, CA"
112348451746373320028,"San Jose, CA, USA"
112350045532517029269,Mountain View
112368143639727968748,"Los Altos Hills, California"
112380059853447988818,"San Jose, CA"
112380413765922373031,fort Campbell Kentucky
112381670198421030401,"Mountain View, California"
112382416465356910730,"Los Gatos, USA - California"
112383258144670810699,"San Jose, California"
112385399535504183160,"Saratoga Springs, NY"
112391476689592770530,"San Jose, CA"
112394177067937140043,"San Jose, CA"
112414030059146346659,San Jose
112414357348665256954,"Mountain View, CA"
112417977767882972400,"Ft Campbell, Ky"
112418289595130252363,"Milpitas, CA"
112419176680665374033,Los Gatos
112424349158301022163,Palo Alto
112429084544345595731,"Sunnyvale, CA"
112438759704409709743,"San Jose, CA"
112439678898563138768,"Mountain View, CA"
112455356887510537398,"Palo Alto, CA"
112458762142601833589,"San Jose, CA"
112468538905430779476,"San Jose, CA"
112472450049544645995,"Palo Alto, CA"
112475585430746343215,"San Jose, CA"
112479956288124219998,Morgan Hill
112484430810558634744,San Jose
112488883563946345220,"Mountain View, ca"
112492592207614690473,"Fort Campbell, Kentucky"
112493869563255352335,"Mountain View, CA"
112495879709417277159,"San Jose, CA"
112499337348926318396,"Sunnyvale, CA, USA"
112499765649139021119,"Saratoga, CA"
112501662352441681988,San Jose del Monte City
112506734528988989427,"Saratoga Springs, NY"
112510267480732776100,"Mountain View, CA"
112514261375657129813,"San Jose, CA"
112522325288763960107,San Jose
112528054510981425983,San Jose
112529977729685926218,"Saratoga, California"
112531095620411954369,San Jose
112540226618013533507,"Saratoga, CA"
112547300039617501177,"Mountain View, California"
112550459752084612687,"Sunnyvale, CA"
112557596008974583414,"San Jose, CA"
112558246117709843437,"Mountain View, CA"
112568869770374370935,Saratoga
112570007909687416400,San Jose
112576251220038948253,"Mountain View, CA"
112576905768444103043,"Cupertino, CA"
112581306496675306539,San Jose
112583000820388901872,"San Jose, CA"
112589663457717959396,Sunnyvale
112603832262812915210,Sunnyvale
112612911257715420404,San Jose
112612913492583863671,"Mountain View, CA"
112619309040563555281,Santa Clara County
112620836720583265617,"Mountain View, CA"
112622729374920188745,"Los Gatos, CA 95033"
112624823883927291546,"San Jose, CA 95138"
112627553592128430014,"San Jose, CA"
112630381066062465025,"San Jose, CA"
112634267101745068857,San Jose
112635207445761067001,"San Jose, Costa Rica"
112636641697564036805,San Jose
112638966040247711214,"1379 reeve st, Santa Clara, 95050 CA"
112663476582088852254,"Saratoga Springs, UT"
112666650342462829195,"San Jose, CA"
112681841440908395666,"San Jose, Costa Rica"
112684520718190411779,Los Gatos
112686633785244903387,San Jose
112696562988217240327,"San Antonio de Los Altos, Miranda, Venezuela"
112706049344423574671,"Santa Clara, CA"
112708481247544930306,Palo Alto California
112715184784863984852,San Jose
112722260453311161072,"San Jose, CA"
112724108316189272744,"Palo Alto, CA, USA"
112724913357241032248,Cupertino
112727706754255375284,Mountain View
112729674259282584326,San Jose
112738442178484784832,"San Jose, CA"
112742269283060892719,"San Jose, NotFla"
112744011977011599049,"Mountain View, CA"
112747641519921067106,"Gilroy, Ca, USA"
112751193383820493878,Palo Alto
112754092714256997776,"Fort Campbell, TN 42223, United States"
112755300918317159660,"San Jose, California"
112761992534565699250,"Sunnyvale, CA"
112763115667339114455,"Santa Clara, Lima, Perú"
112777924900903538495,"San Jose, Ca"
112791385418294834726,"765 b Loma Verde Avenue, Palo Alto, CA, United States"
112798396412268348446,"Sunnyvale, CA, USA"
112800074260611547499,"Cupertino, CA"
112810998084650239206,Palo Alto
112825828055590432729,"Palo Alto, California"
112828010672877832707,"San Jose, California"
112833284669260353871,"San Jose,ca"
112837502012445911895,"Sunnyvale, CA"
112840953755514456950,"Mountain View, CA 94041, United States"
112852372307236145525,"Mountain View, CA"
112855854322042876480,"San Jose, CA"
112860546505112808898,"Milpitas,CA"
112867249530817860700,"San Jose, Ca"
112873883342016432658,"Mountain View, CA"
112875490686181645819,Gilroy
112877243656905528844,"Mountain View, Arkansas"
112879310372988917096,"Mountain View, CA"
112883988924895781487,"Cupertino, CA"
112884475829116678853,San Jose
112886144674842967311,San Jose
112896630675956599355,"Mountain View, CA"
112898946800028580727,Palo Alto
112898989500850976754,"Los Gatos, California"
112903993567089241943,"San Jose, CA"
112909336408321197979,"Palo Alto, CT"
112917731634183031229,San Jose CA
112918539634084484564,San Jose
112920205209894234789,"Palo Alto, CA"
112922502890031014792,San Jose California
112937265187476102023,"Mountain View, CA"
112938485898992584117,"San Jose, CA"
112943906565657551926,"Campbell, CA 95008"
112946339882017396693,San Jose
112950621588610092278,San Jose California
112968530715519896945,"Mountain View, CA"
112971850748704995684,"Cupertino, CA"
112975428522426327842,"Palo Alto, CA"
112987696870145960488,"Palo Alto, CA"
112990695519143502741,"Mountain View, CA"
112997312617239739681,"San Jose, CA"
113000536849653396194,Sunnyvale
113002128643334734210,"San Jose, CA"
113012925050159692171,"Campbell, CA"
113014272328058073144,Santa Clara
113028894382156271453,"Mountain View, CA"
113033016872300497592,"San Jose, CA"
113041928974227396225,"Los Gatos, CA, 95032"
113050434590327066313,"Santa Clara, CA"
113059776836660832088,San Jose
113061838096030523673,"Gilroy, CA"
113064552786786199451,San Jose de Cucuta
113065524761530829309,Cupertino
113072346600583942173,San Jose
113081911869777632602,"San Jose, CA"
113092905218881630828,"Sunnyvale, CA"
113095204367943216385,"Sunnyvale, CA 94086"
113097276181543898574,"San Jose, CA"
113098320671886550178,"Palo Alto, CA"
113107739323824420650,"Palo Alto, CA"
113108513364549974192,Los Altos
113110764348437997849,"Mountain View, California"
113111875056252583184,"Los Gatos, CA 95033, United States"
113112836850354309724,"San Jose, CA"
113116318008017777871,"Palo Alto, CA"
113116851492828339993,San Jose
113120101601441713252,"San Jose, Ca"
113121843608929701402,San Jose
113124358478880583737,"Mountain View, ca"
113124884978743158020,Palo Alto
113135032426113352143,"Los Gatos, CA"
113143645267534799519,"San Jose, California"
113144069707868396425,Mountain View CA
113144823789808386639,"Los Altos, CA"
113156747246678129168,"Mountain View, CA"
113166786548497326242,"Sunnyvale, CA"
113168922513462733456,Palo Alto
113174250768206484239,Mountain View
113177710814616312542,"San Jose, CA"
113185941070842565891,"Morgan Hill, CA"
113186342753412209501,San Jose
113188899447542562893,"Morgan Hill, CA"
113205262128423610249,San Jose
113208745080936618878,"San Jose, CA"
113220222996161577825,"San Jose, CA"
113225830150959254719,"Los Altos Hils, CA"
113235629579652079013,"Santa Clara, CA"
113236272476671340126,"Palo Alto, CA"
113236901526718099741,"San Jose, CA"
113237992524511223241,Sunnyvale
113238863954983666034,"San Jose, California, USA"
113250147677143637903,"San Jose, California, USA"
113251085122359758371,"Gilroy, CA"
113252473347678934618,"Mountain View, CA"
113259311874857483445,"San Jose ,CA"
113266758378268310607,"Saratoga Springs, Utah"
113274443265908003612,"Sunnyvale, CA"
113276707317168066317,"Cupertino, CA"
113281702920745324016,San Jose
113286057425965017884,"Mountain View, CA"
113287616783858928300,"San Jose, CA"
113294188196247689899,San Jose
113296170718073870923,"Campbell, CA"
113296553558440750483,"Mountain View, CA"
113300104562798590083,"San Jose, CA"
113301689307551733448,"San Jose, CA"
113303979657941672549,"San Jose, CA"
113305420116695441970,"San Jose, California"
113307949639346850318,"San Jose, CA"
113311733010474456456,Sunnyvale
113314818253039865108,"San Jose Ixjoyon, San Marcos, Guatemala"
113326716671284764449,"Saratoga, CA"
113330796272219834451,"1 Infinite Loop, Cupertino, CA, United States"
113344121601166140714,"Santa Clara, CA"
113348736951055038973,"Mountain View, California"
113363224237794012872,"Santa Clara, CA"
113364990505290537356,"San Jose, CA"
113379002308894722676,"Sunnyvale, CA"
113384676243171554475,"Santa Clara, CA"
113389020886650892955,"Sunnyvale, CA, USA"
113398588921141102344,"Saratoga, CA"
113399929084091741673,San Jose CA
113401030056043664888,"San Jose, CA"
113410662781166893417,"San Jose, CA, USA"
113416953521569749969,"San Jose, CA"
113423909068665796377,"Mountain View, CA"
113437345401906051646,"Santa Clara, CA, USA"
113440785004585182384,"Mountain View, CA"
113447159690545003348,"San Jose, CA 95120"
113453798927810485027,"Sunnyvale, CA"
113459698081212071738,"San Jose, California"
113465640634277120414,San Jose
113478839191524249714,"Sunnyvale, CA"
113479210926087080165,"San Jose, CA"
113481716958478536097,"Santa Clara, CA"
113486246018869391297,"2820 Orchard Parkway, San Jose, CA"
113489704240155160352,San Jose
113491679035500132374,"San Jose, CA"
113503180173290831967,"Mountain View, CA"
113507328760761362495,"Mountain View, CA"
113516083307892185292,"Sunnyvale, CA"
113518175690639440513,"Gilroy, CA"
113521455160939558820,"San Jose, CA"
113528128156765317196,"San Jose, CA"
113529664435740431059,"Mountain View, CA"
113531944997955252758,Mountain View CA
113535241550678666052,San Jose
113536385786324678077,"Santa Clara, CA"
113539732500114051042,"Sunnyvale, CA"
113543037658264767777,"Palo Alto, CA."
113545407964641270103,"Cupertino, CA"
113545770708646538170,"Campbell, CA"
113551157839480309652,"Sunnyvale, CA"
113552626088346108587,"Mountain View, CA"
113557716141585445245,"Campbell, CA 95008"
113559656272049180840,"San Jose, CA"
113564728343410320763,"Sunnyvale, Ca"
113564932677473565369,"Mountain View, CA"
113566234521131675538,"San Jose, Costa Rica"
113571040739412193882,San Jose
113572350257642416351,"San Jose, CA"
113575199620551909633,Sunnyvale
113581169977162308550,"Mountain View, CA, USA"
113586328298994911009,"Saratoga Springs, UT"
113586462717652552836,"Sunnyvale, California"
113586670162303226877,"San Jose, CA"
113588658737408884809,"Mountain View, CA"
113598025206965595031,"Santa Clara, CA"
113601714224542365182,"Sunnyvale , California"
113603872673254436782,"San Jose, CA"
113607675991701724553,Mountain View
113607970169234652066,"Mountain View, CA"
113608626940220377088,"Mountain View, CA"
113610110385262582763,San Jose
113610785798434446946,Mountain View
113612048964378554380,"San Jose, CA"
113612505327518482776,"Saratoga Springs, UT"
113618457816978698704,Mountain View
113618600918874393508,Saratoga Springs NY
113622517620342551904,"San Jose, CA"
113631420519893299769,"Mountain View, CA"
113637694971615821449,"Sunnyvale, CA, USA"
113637822235870790219,"Saratoga Springs, UT, United States"
113638676727750459767,"Mountain View, CA"
113642516518250775933,"San Jose, California, United State of America"
113652661512986701909,"Sunnyvale, CA"
113653776002485747551,"San Jose, CA"
113658242944852377326,"Mountain View, California"
113664547792313464050,"Campbell, CA"
113667063756444937052,"Mountain View, CA 94040"
113670607092421260410,"Mountain View, CA"
113676186982633986485,"Santa Clara, UT"
113678431079360416982,San Jose
113679201483461645075,"San Jose, CA"
113684163732205848070,"Milpitas, CA"
113693713841071300635,"Mountain View, CA"
113695216118227790326,"Santa Clara, CA 95051"
113702147170760893479,Mountain View
113702531234652432965,"San Jose, California"
113714801403032412462,"San Jose, CA, United States"
113717943899665282972,"Mountain View, CA"
113718283854979533853,Los Gatos CA
113718733843150815704,Campbell River
113721564444207624846,"Cupertino, CA"
113721750424304143390,"Los Gatos, CA 95030"
113729142542349607001,"San Jose, CA."
113736133282930517245,"Bangalore, San Jose"
113739053085378505442,"Mountain View, CA"
113758250984918767204,San Jose
113767845387280274799,"Santa Clara, CA"
113773914718627348731,Sunnyvale
113783597906203858214,San Jose
113784574290306925094,Sunnyvale
113787900316107811425,"Mountain View, CA"
113793453744911123992,"San Jose-Sunnyvale-Santa Clara, CA"
113797751825329763988,"Sunnyvale, CA"
113799228257247794832,"San Jose, CA."
113803891450787719474,"San Jose, CA"
113807872725348809695,San Jose
113807926441932159673,"San Jose, CA 95111"
113810573473352308588,San Jose
113829852582946084929,San Jose
113830580829916787141,"San Jose, CA"
113833564436147694931,"Morgan Hill, California"
113836044308715107923,"Sunnyvale, CA"
113836046163131684898,May 26 2010 to present homeless mainly in vehicle sometimes in hotel caused in entirety by false charges in a mob violence context upon my person and marriage using and involving law men of Santa Cruz  and Santa Clara counties whose religiousness is about dismembering families using women in law and the court room battle field of family law - -
113836439341091343288,"San Jose, Costa Rica"
113838839668038951313,Mountain View
113839021031909199979,"Santa Clara, CA"
113841141601432971486,"Cupertino, California, U.S.A."
113850765202596069053,"Campbell Hall, NY, United States"
113854243364628266564,"Mountain View, California"
113856526302256830388,"Mountain View, CA"
113871187033166861145,San Jose CA
113872226915152621170,San Jose
113872675472359127795,"San Jose, Costa Rica"
113875966620728992325,Los Gatos Califiornia
113882643007974975905,Palo Alto
113885663274413389780,"Mountain View, CA"
113892199376149957375,"San Jose, Costa Rica"
113894045284959434769,Los Altos
113897743604823558459,"Campbell, CA 95008"
113900887743523190268,San Jose
113902042698774761144,"San Jose, CA"
113905178914967788301,"Los Altos, CA 94024"
113911715981146304380,"San Jose, CA"
113921508866345698903,"San Jose, CA"
113923112638005358001,"San Jose, CA"
113931288628642002295,San Jose
113934759233410392598,"San Jose, CA"
113934921299952213307,San Jose
113940207386623921053,Saratoga
113947386422049188831,Morgan Hill
113948990644603931387,"San Jose, CA"
113955975963254093758,"Mountain View, CA"
113959634484013674384,"Los Gatos, CA"
113968127038423042238,"San Jose, CA"
113971723045859169606,"Mountain View, CA"
113977518988695354763,"Palo Alto, Tacoma Wash."
113980490505374029417,"Santa Clara, CA"
113987183776633707940,"Cupertino, CA"
113989839915540534691,San Jose
113993308939688869865,"Sunnyvale, CA"
113994892054713227854,"Santa Clara, CA"
113995855335170243382,"San Jose, Ca"
114003967862213175002,"Mountain View, CA"
114013084237325671220,"Cupertino, CA"
114018766332685184273,"San Jose, CA"
114019454532358585559,"Campbell, CA"
114028579816264416349,"Mountain View, CA"
114029337211790847671,"San Jose, CA"
114032776721104755262,"Gilroy, California"
114034566116755887110,"Mountain View, CA"
114035654524266928339,"Mountain View, CA"
114035850232644654438,"San Jose, Costa Rica"
114038554047736597321,"San Jose, CA"
